episode,Tennis-512-256-2
4647,0.10000000149011612
4648,0.10000000149011612
4649,0.10000000149011612
4650,0.10000000149011612
4651,0.09000000171363354
4652,0.09000000171363354
4653,0.09000000171363354
4654,0.09000000171363354
4655,0.09000000171363354
4656,0.10000000149011612
4657,0.09000000171363354
4658,0.10000000149011612
4659,0.10000000149011612
4660,0.09000000171363354
4661,0.10000000149011612
4662,0.10000000149011612
4663,0.10000000149011612
4664,0.10000000149011612
4665,0.09000000171363354
4666,0.09000000171363354
4667,0.10000000149011612
4668,0.09000000171363354
4669,0.10000000149011612
4670,0.10000000149011612
4671,0.09000000171363354
4672,0.09000000171363354
4673,0.10000000149011612
4674,0.09000000171363354
4675,0.09000000171363354
4676,0.10000000149011612
4677,0.09000000171363354
4678,0.10000000149011612
4679,0.09000000171363354
4680,0.09000000171363354
4681,0.09000000171363354
4682,0.10000000149011612
4683,0.09000000171363354
4684,0.09000000171363354
4685,0.10000000149011612
4686,0.09000000171363354
4687,0.09000000171363354
4688,0.09000000171363354
4689,0.09000000171363354
4690,0.09000000171363354
4691,0.10000000149011612
4692,0.10000000149011612
4693,0.10000000149011612
4694,0.09000000171363354
4695,0.09000000171363354
4696,0.09000000171363354
4697,0.09000000171363354
4698,0.09000000171363354
4699,0.09000000171363354
4700,0.09000000171363354
4701,0.10000000149011612
4702,0.09000000171363354
4703,0.10000000149011612
4704,0.10000000149011612
4705,0.09000000171363354
4706,0.09000000171363354
4707,0.09000000171363354
4708,0.09000000171363354
4709,0.10000000149011612
4710,0.09000000171363354
4711,0.10000000149011612
4712,0.09000000171363354
4713,0.09000000171363354
4714,0.10000000149011612
4715,0.09000000171363354
4716,0.09000000171363354
4717,0.09000000171363354
4718,0.09000000171363354
4719,0.09000000171363354
4720,0.10000000149011612
4721,0.09000000171363354
4722,0.10000000149011612
4723,0.10000000149011612
4724,0.09000000171363354
4725,0.10000000149011612
4726,0.10000000149011612
4727,0.09000000171363354
4728,0.10000000149011612
4729,0.10000000149011612
4730,0.10000000149011612
4731,0.09000000171363354
4732,0.10000000149011612
4733,0.09000000171363354
4734,0.09000000171363354
4735,0.09000000171363354
4736,0.09000000171363354
4737,0.10000000149011612
4738,0.09000000171363354
4739,0.10000000149011612
4740,0.09000000171363354
4741,0.09000000171363354
4742,0.10000000149011612
4743,0.09000000171363354
4744,0.10000000149011612
4745,0.10000000149011612
4746,0.10000000149011612
4747,0.09000000171363354
4748,0.09000000171363354
4749,0.10000000149011612
4750,0.09000000171363354
4751,0.09000000171363354
4752,0.10000000149011612
4753,0.09000000171363354
4754,0.10000000149011612
4755,0.09000000171363354
4756,0.09000000171363354
4757,0.09000000171363354
4758,0.09000000171363354
4759,0.10000000149011612
4760,0.09000000171363354
4761,0.10000000149011612
4762,0.10000000149011612
4763,0.10000000149011612
4764,0.09000000171363354
4765,0.09000000171363354
4766,0.09000000171363354
4767,0.10000000149011612
4768,0.10000000149011612
4769,0.10000000149011612
4770,0.09000000171363354
4771,0.09000000171363354
4772,0.09000000171363354
4773,0.10000000149011612
4774,0.09000000171363354
4775,0.09000000171363354
4776,0.10000000149011612
4777,0.10000000149011612
4778,0.10000000149011612
4779,0.09000000171363354
4780,0.09000000171363354
4781,0.10000000149011612
4782,0.10000000149011612
4783,0.10000000149011612
4784,0.10000000149011612
4785,0.09000000171363354
4786,0.09000000171363354
4787,0.09000000171363354
4788,0.09000000171363354
4789,0.10000000149011612
4790,0.09000000171363354
4791,0.09000000171363354
4792,0.10000000149011612
4793,0.10000000149011612
4794,0.09000000171363354
4795,0.10000000149011612
4796,0.09000000171363354
4797,0.10000000149011612
4798,0.10000000149011612
4799,0.10000000149011612
4800,0.10000000149011612
4801,0.10000000149011612
4802,0.10000000149011612
4803,0.09000000171363354
4804,0.10000000149011612
4805,0.10000000149011612
4806,0.09000000171363354
4807,0.09000000171363354
4808,0.09000000171363354
4809,0.10000000149011612
4810,0.10000000149011612
4811,0.09000000171363354
4812,0.09000000171363354
4813,0.10000000149011612
4814,0.10000000149011612
4815,0.10000000149011612
4816,0.09000000171363354
4817,0.09000000171363354
4818,0.10000000149011612
4819,0.09000000171363354
4820,0.10000000149011612
4821,0.09000000171363354
4822,0.09000000171363354
4823,0.09000000171363354
4824,0.10000000149011612
4825,0.10000000149011612
4826,0.10000000149011612
4827,0.09000000171363354
4828,0.09000000171363354
4829,0.10000000149011612
4830,0.10000000149011612
4831,0.09000000171363354
4832,0.09000000171363354
4833,0.10000000149011612
4834,0.09000000171363354
4835,0.09000000171363354
4836,0.09000000171363354
4837,0.09000000171363354
4838,0.10000000149011612
4839,0.09000000171363354
4840,0.10000000149011612
4841,0.10000000149011612
4842,0.09000000171363354
4843,0.10000000149011612
4844,0.10000000149011612
4845,0.10000000149011612
4846,0.09000000171363354
4847,0.09000000171363354
4848,0.10000000149011612
4849,0.10000000149011612
4850,0.10000000149011612
4851,0.10000000149011612
4852,0.10000000149011612
4853,0.09000000171363354
4854,0.09000000171363354
4855,0.09000000171363354
4856,0.10000000149011612
4857,0.09000000171363354
4858,0.09000000171363354
4859,0.10000000149011612
4860,0.09000000171363354
4861,0.09000000171363354
4862,0.09000000171363354
4863,0.10000000149011612
4864,0.09000000171363354
4865,0.09000000171363354
4866,0.10000000149011612
4867,0.10000000149011612
4868,0.10000000149011612
4869,0.09000000171363354
4870,0.09000000171363354
4871,0.10000000149011612
4872,0.09000000171363354
4873,0.09000000171363354
4874,0.10000000149011612
4875,0.09000000171363354
4876,0.09000000171363354
4877,0.09000000171363354
4878,0.09000000171363354
4879,0.10000000149011612
4880,0.10000000149011612
4881,0.09000000171363354
4882,0.10000000149011612
4883,0.09000000171363354
4884,0.10000000149011612
4885,0.10000000149011612
4886,0.10000000149011612
4887,0.09000000171363354
4888,0.10000000149011612
4889,0.09000000171363354
4890,0.09000000171363354
4891,0.09000000171363354
4892,0.10000000149011612
4893,0.10000000149011612
4894,0.09000000171363354
4895,0.09000000171363354
4896,0.10000000149011612
4897,0.09000000171363354
4898,0.09000000171363354
4899,0.09000000171363354
4900,0.10000000149011612
4901,0.10000000149011612
4902,0.10000000149011612
4903,0.09000000171363354
4904,0.09000000171363354
4905,0.09000000171363354
4906,0.10000000149011612
4907,0.09000000171363354
4908,0.09000000171363354
4909,0.09000000171363354
4910,0.10000000149011612
4911,0.09000000171363354
4912,0.10000000149011612
4913,0.10000000149011612
4914,0.09000000171363354
4915,0.09000000171363354
4916,0.09000000171363354
4917,0.09000000171363354
4918,0.10000000149011612
4919,0.09000000171363354
4920,0.09000000171363354
4921,0.10000000149011612
4922,0.10000000149011612
4923,0.10000000149011612
4924,0.09000000171363354
4925,0.10000000149011612
4926,0.09000000171363354
4927,0.09000000171363354
4928,0.10000000149011612
4929,0.10000000149011612
4930,0.10000000149011612
4931,0.10000000149011612
4932,0.10000000149011612
4933,0.10000000149011612
4934,0.09000000171363354
4935,0.10000000149011612
4936,0.09000000171363354
4937,0.09000000171363354
4938,0.10000000149011612
4939,0.10000000149011612
4940,0.10000000149011612
4941,0.09000000171363354
4942,0.09000000171363354
4943,0.10000000149011612
4944,0.10000000149011612
4945,0.10000000149011612
4946,0.10000000149011612
4947,0.10000000149011612
4948,0.09000000171363354
4949,0.09000000171363354
4950,0.10000000149011612
4951,0.10000000149011612
4952,0.09000000171363354
4953,0.09000000171363354
4954,0.09000000171363354
4955,0.10000000149011612
4956,0.10000000149011612
4957,0.09000000171363354
4958,0.09000000171363354
4959,0.09000000171363354
4960,0.09000000171363354
4961,0.10000000149011612
4962,0.09000000171363354
4963,0.09000000171363354
4964,0.10000000149011612
4965,0.10000000149011612
4966,0.09000000171363354
4967,0.09000000171363354
4968,0.09000000171363354
4969,0.09000000171363354
4970,0.09000000171363354
4971,0.10000000149011612
4972,0.10000000149011612
4973,0.10000000149011612
4974,0.10000000149011612
4975,0.10000000149011612
4976,0.10000000149011612
4977,0.10000000149011612
4978,0.09000000171363354
4979,0.09000000171363354
4980,0.09000000171363354
4981,0.09000000171363354
4982,0.10000000149011612
4983,0.09000000171363354
4984,0.10000000149011612
4985,0.10000000149011612
4986,0.09000000171363354
4987,0.09000000171363354
4988,0.09000000171363354
4989,0.10000000149011612
4990,0.09000000171363354
4991,0.10000000149011612
4992,0.09000000171363354
4993,0.09000000171363354
4994,0.09000000171363354
4995,0.10000000149011612
4996,0.10000000149011612
4997,0.09000000171363354
4998,0.10000000149011612
4999,0.10000000149011612
5000,0.09000000171363354
5001,0.09000000171363354
5002,0.09000000171363354
5003,0.10000000149011612
5004,0.10000000149011612
5005,0.10000000149011612
5006,0.09000000171363354
5007,0.10000000149011612
5008,0.09000000171363354
5009,0.10000000149011612
5010,0.09000000171363354
5011,0.10000000149011612
5012,0.0
5013,0.10000000149011612
5014,0.10000000149011612
5015,0.09000000171363354
5016,0.0
5017,0.10000000149011612
5018,0.10000000149011612
5019,0.10000000149011612
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,0.0
5025,0.0
5026,0.0
5027,0.09000000171363354
5028,0.10000000149011612
5029,0.0
5030,0.0
5031,0.10000000149011612
5032,0.10000000149011612
5033,0.10000000149011612
5034,0.09000000171363354
5035,0.10000000149011612
5036,0.10000000149011612
5037,0.09000000171363354
5038,0.10000000149011612
5039,0.09000000171363354
5040,0.10000000149011612
5041,0.09000000171363354
5042,0.10000000149011612
5043,0.09000000171363354
5044,0.10000000149011612
5045,0.09000000171363354
5046,0.09000000171363354
5047,0.10000000149011612
5048,0.09000000171363354
5049,0.09000000171363354
5050,0.09000000171363354
5051,0.10000000149011612
5052,0.09000000171363354
5053,0.10000000149011612
5054,0.09000000171363354
5055,0.09000000171363354
5056,0.09000000171363354
5057,0.09000000171363354
5058,0.10000000149011612
5059,0.10000000149011612
5060,0.10000000149011612
5061,0.10000000149011612
5062,0.09000000171363354
5063,0.10000000149011612
5064,0.09000000171363354
5065,0.10000000149011612
5066,0.09000000171363354
5067,0.10000000149011612
5068,0.10000000149011612
5069,0.09000000171363354
5070,0.10000000149011612
5071,0.10000000149011612
5072,0.10000000149011612
5073,0.10000000149011612
5074,0.09000000171363354
5075,0.10000000149011612
5076,0.09000000171363354
5077,0.09000000171363354
5078,0.09000000171363354
5079,0.10000000149011612
5080,0.10000000149011612
5081,0.09000000171363354
5082,0.09000000171363354
5083,0.10000000149011612
5084,0.10000000149011612
5085,0.10000000149011612
5086,0.10000000149011612
5087,0.10000000149011612
5088,0.09000000171363354
5089,0.09000000171363354
5090,0.10000000149011612
5091,0.09000000171363354
5092,0.10000000149011612
5093,0.09000000171363354
5094,0.09000000171363354
5095,0.10000000149011612
5096,0.09000000171363354
5097,0.10000000149011612
5098,0.10000000149011612
5099,0.09000000171363354
5100,0.10000000149011612
5101,0.09000000171363354
5102,0.09000000171363354
5103,0.10000000149011612
5104,0.09000000171363354
5105,0.10000000149011612
5106,0.10000000149011612
5107,0.09000000171363354
5108,0.09000000171363354
5109,0.09000000171363354
5110,0.09000000171363354
5111,0.09000000171363354
5112,0.10000000149011612
5113,0.10000000149011612
5114,0.10000000149011612
5115,0.10000000149011612
5116,0.10000000149011612
5117,0.09000000171363354
5118,0.09000000171363354
5119,0.10000000149011612
5120,0.10000000149011612
5121,0.09000000171363354
5122,0.09000000171363354
5123,0.10000000149011612
5124,0.09000000171363354
5125,0.10000000149011612
5126,0.09000000171363354
5127,0.10000000149011612
5128,0.09000000171363354
5129,0.09000000171363354
5130,0.10000000149011612
5131,0.10000000149011612
5132,0.09000000171363354
5133,0.09000000171363354
5134,0.09000000171363354
5135,0.10000000149011612
5136,0.10000000149011612
5137,0.09000000171363354
5138,0.10000000149011612
5139,0.10000000149011612
5140,0.09000000171363354
5141,0.10000000149011612
5142,0.09000000171363354
5143,0.09000000171363354
5144,0.10000000149011612
5145,0.09000000171363354
5146,0.10000000149011612
5147,0.09000000171363354
5148,0.09000000171363354
5149,0.10000000149011612
5150,0.09000000171363354
5151,0.09000000171363354
5152,0.09000000171363354
5153,0.10000000149011612
5154,0.10000000149011612
5155,0.09000000171363354
5156,0.10000000149011612
5157,0.10000000149011612
5158,0.0
5159,0.09000000171363354
5160,0.09000000171363354
5161,0.09000000171363354
5162,0.10000000149011612
5163,0.10000000149011612
5164,0.10000000149011612
5165,0.10000000149011612
5166,0.10000000149011612
5167,0.10000000149011612
5168,0.09000000171363354
5169,0.10000000149011612
5170,0.10000000149011612
5171,0.10000000149011612
5172,0.09000000171363354
5173,0.09000000171363354
5174,0.10000000149011612
5175,0.09000000171363354
5176,0.09000000171363354
5177,0.09000000171363354
5178,0.10000000149011612
5179,0.09000000171363354
5180,0.09000000171363354
5181,0.09000000171363354
5182,0.09000000171363354
5183,0.09000000171363354
5184,0.10000000149011612
5185,0.10000000149011612
5186,0.09000000171363354
5187,0.10000000149011612
5188,0.09000000171363354
5189,0.10000000149011612
5190,0.09000000171363354
5191,0.10000000149011612
5192,0.09000000171363354
5193,0.10000000149011612
5194,0.09000000171363354
5195,0.09000000171363354
5196,0.10000000149011612
5197,0.10000000149011612
5198,0.09000000171363354
5199,0.09000000171363354
5200,0.09000000171363354
5201,0.09000000171363354
5202,0.09000000171363354
5203,0.09000000171363354
5204,0.10000000149011612
5205,0.10000000149011612
5206,0.10000000149011612
5207,0.10000000149011612
5208,0.09000000171363354
5209,0.09000000171363354
5210,0.10000000149011612
5211,0.09000000171363354
5212,0.10000000149011612
5213,0.10000000149011612
5214,0.10000000149011612
5215,0.09000000171363354
5216,0.10000000149011612
5217,0.09000000171363354
5218,0.10000000149011612
5219,0.09000000171363354
5220,0.10000000149011612
5221,0.09000000171363354
5222,0.09000000171363354
5223,0.09000000171363354
5224,0.09000000171363354
5225,0.10000000149011612
5226,0.09000000171363354
5227,0.10000000149011612
5228,0.09000000171363354
5229,0.09000000171363354
5230,0.09000000171363354
5231,0.09000000171363354
5232,0.09000000171363354
5233,0.10000000149011612
5234,0.09000000171363354
5235,0.10000000149011612
5236,0.10000000149011612
5237,0.09000000171363354
5238,0.10000000149011612
5239,0.10000000149011612
5240,0.09000000171363354
5241,0.09000000171363354
5242,0.10000000149011612
5243,0.10000000149011612
5244,0.09000000171363354
5245,0.09000000171363354
5246,0.09000000171363354
5247,0.10000000149011612
5248,0.09000000171363354
5249,0.09000000171363354
5250,0.10000000149011612
5251,0.10000000149011612
5252,0.09000000171363354
5253,0.10000000149011612
5254,0.09000000171363354
5255,0.10000000149011612
5256,0.10000000149011612
5257,0.09000000171363354
5258,0.10000000149011612
5259,0.10000000149011612
5260,0.09000000171363354
5261,0.10000000149011612
5262,0.10000000149011612
5263,0.09000000171363354
5264,0.09000000171363354
5265,0.10000000149011612
5266,0.09000000171363354
5267,0.09000000171363354
5268,0.09000000171363354
5269,0.10000000149011612
5270,0.10000000149011612
5271,0.10000000149011612
5272,0.10000000149011612
5273,0.09000000171363354
5274,0.09000000171363354
5275,0.09000000171363354
5276,0.10000000149011612
5277,0.09000000171363354
5278,0.09000000171363354
5279,0.10000000149011612
5280,0.09000000171363354
5281,0.10000000149011612
5282,0.10000000149011612
5283,0.10000000149011612
5284,0.10000000149011612
5285,0.09000000171363354
5286,0.10000000149011612
5287,0.09000000171363354
5288,0.10000000149011612
5289,0.09000000171363354
5290,0.10000000149011612
5291,0.09000000171363354
5292,0.10000000149011612
5293,0.10000000149011612
5294,0.10000000149011612
5295,0.10000000149011612
5296,0.09000000171363354
5297,0.09000000171363354
5298,0.09000000171363354
5299,0.09000000171363354
5300,0.10000000149011612
5301,0.10000000149011612
5302,0.10000000149011612
5303,0.09000000171363354
5304,0.10000000149011612
5305,0.10000000149011612
5306,0.10000000149011612
5307,0.09000000171363354
5308,0.09000000171363354
5309,0.10000000149011612
5310,0.09000000171363354
5311,0.10000000149011612
5312,0.10000000149011612
5313,0.10000000149011612
5314,0.10000000149011612
5315,0.10000000149011612
5316,0.09000000171363354
5317,0.10000000149011612
5318,0.10000000149011612
5319,0.09000000171363354
5320,0.10000000149011612
5321,0.10000000149011612
5322,0.10000000149011612
5323,0.09000000171363354
5324,0.10000000149011612
5325,0.09000000171363354
5326,0.10000000149011612
5327,0.09000000171363354
5328,0.09000000171363354
5329,0.10000000149011612
5330,0.10000000149011612
5331,0.09000000171363354
5332,0.09000000171363354
5333,0.09000000171363354
5334,0.09000000171363354
5335,0.09000000171363354
5336,0.10000000149011612
5337,0.10000000149011612
5338,0.10000000149011612
5339,0.10000000149011612
5340,0.09000000171363354
5341,0.10000000149011612
5342,0.09000000171363354
5343,0.09000000171363354
5344,0.09000000171363354
5345,0.10000000149011612
5346,0.09000000171363354
5347,0.10000000149011612
5348,0.10000000149011612
5349,0.10000000149011612
5350,0.09000000171363354
5351,0.10000000149011612
5352,0.09000000171363354
5353,0.10000000149011612
5354,0.09000000171363354
5355,0.09000000171363354
5356,0.09000000171363354
5357,0.09000000171363354
5358,0.09000000171363354
5359,0.10000000149011612
5360,0.10000000149011612
5361,0.10000000149011612
5362,0.10000000149011612
5363,0.10000000149011612
5364,0.10000000149011612
5365,0.09000000171363354
5366,0.10000000149011612
5367,0.10000000149011612
5368,0.10000000149011612
5369,0.10000000149011612
5370,0.10000000149011612
5371,0.10000000149011612
5372,0.10000000149011612
5373,0.10000000149011612
5374,0.10000000149011612
5375,0.10000000149011612
5376,0.10000000149011612
5377,0.10000000149011612
5378,0.10000000149011612
5379,0.10000000149011612
5380,0.10000000149011612
5381,0.09000000171363354
5382,0.10000000149011612
5383,0.09000000171363354
5384,0.10000000149011612
5385,0.10000000149011612
5386,0.10000000149011612
5387,0.10000000149011612
5388,0.09000000171363354
5389,0.09000000171363354
5390,0.09000000171363354
5391,0.09000000171363354
5392,0.09000000171363354
5393,0.09000000171363354
5394,0.09000000171363354
5395,0.09000000171363354
5396,0.09000000171363354
5397,0.09000000171363354
5398,0.09000000171363354
5399,0.10000000149011612
5400,0.10000000149011612
5401,0.09000000171363354
5402,0.10000000149011612
5403,0.09000000171363354
5404,0.09000000171363354
5405,0.10000000149011612
5406,0.09000000171363354
5407,0.09000000171363354
5408,0.09000000171363354
5409,0.10000000149011612
5410,0.09000000171363354
5411,0.10000000149011612
5412,0.10000000149011612
5413,0.09000000171363354
5414,0.09000000171363354
5415,0.09000000171363354
5416,0.10000000149011612
5417,0.09000000171363354
5418,0.10000000149011612
5419,0.10000000149011612
5420,0.09000000171363354
5421,0.10000000149011612
5422,0.10000000149011612
5423,0.09000000171363354
5424,0.09000000171363354
5425,0.10000000149011612
5426,0.09000000171363354
5427,0.09000000171363354
5428,0.09000000171363354
5429,0.10000000149011612
5430,0.09000000171363354
5431,0.10000000149011612
5432,0.09000000171363354
5433,0.09000000171363354
5434,0.10000000149011612
5435,0.10000000149011612
5436,0.10000000149011612
5437,0.09000000171363354
5438,0.09000000171363354
5439,0.10000000149011612
5440,0.09000000171363354
5441,0.09000000171363354
5442,0.09000000171363354
5443,0.10000000149011612
5444,0.10000000149011612
5445,0.09000000171363354
5446,0.09000000171363354
5447,0.09000000171363354
5448,0.09000000171363354
5449,0.09000000171363354
5450,0.09000000171363354
5451,0.09000000171363354
5452,0.0
5453,0.10000000149011612
5454,0.09000000171363354
5455,0.09000000171363354
5456,0.09000000171363354
5457,0.10000000149011612
5458,0.09000000171363354
5459,0.10000000149011612
5460,0.09000000171363354
5461,0.10000000149011612
5462,0.09000000171363354
5463,0.10000000149011612
5464,0.09000000171363354
5465,0.10000000149011612
5466,0.10000000149011612
5467,0.09000000171363354
5468,0.09000000171363354
5469,0.10000000149011612
5470,0.09000000171363354
5471,0.09000000171363354
5472,0.10000000149011612
5473,0.09000000171363354
5474,0.09000000171363354
5475,0.10000000149011612
5476,0.10000000149011612
5477,0.09000000171363354
5478,0.09000000171363354
5479,0.10000000149011612
5480,0.09000000171363354
5481,0.09000000171363354
5482,0.09000000171363354
5483,0.09000000171363354
5484,0.10000000149011612
5485,0.0
5486,0.09000000171363354
5487,0.10000000149011612
5488,0.09000000171363354
5489,0.09000000171363354
5490,0.09000000171363354
5491,0.10000000149011612
5492,0.10000000149011612
5493,0.10000000149011612
5494,0.10000000149011612
5495,0.09000000171363354
5496,0.09000000171363354
5497,0.10000000149011612
5498,0.10000000149011612
5499,0.10000000149011612
5500,0.09000000171363354
5501,0.10000000149011612
5502,0.09000000171363354
5503,0.09000000171363354
5504,0.09000000171363354
5505,0.10000000149011612
5506,0.09000000171363354
5507,0.10000000149011612
5508,0.09000000171363354
5509,0.10000000149011612
5510,0.10000000149011612
5511,0.10000000149011612
5512,0.09000000171363354
5513,0.10000000149011612
5514,0.10000000149011612
5515,0.09000000171363354
5516,0.09000000171363354
5517,0.09000000171363354
5518,0.10000000149011612
5519,0.09000000171363354
5520,0.10000000149011612
5521,0.09000000171363354
5522,0.10000000149011612
5523,0.09000000171363354
5524,0.09000000171363354
5525,0.10000000149011612
5526,0.09000000171363354
5527,0.09000000171363354
5528,0.10000000149011612
5529,0.10000000149011612
5530,0.10000000149011612
5531,0.09000000171363354
5532,0.09000000171363354
5533,0.09000000171363354
5534,0.10000000149011612
5535,0.09000000171363354
5536,0.10000000149011612
5537,0.09000000171363354
5538,0.09000000171363354
5539,0.09000000171363354
5540,0.10000000149011612
5541,0.09000000171363354
5542,0.10000000149011612
5543,0.10000000149011612
5544,0.10000000149011612
5545,0.09000000171363354
5546,0.10000000149011612
5547,0.09000000171363354
5548,0.10000000149011612
5549,0.09000000171363354
5550,0.09000000171363354
5551,0.10000000149011612
5552,0.09000000171363354
5553,0.10000000149011612
5554,0.09000000171363354
5555,0.09000000171363354
5556,0.09000000171363354
5557,0.10000000149011612
5558,0.09000000171363354
5559,0.09000000171363354
5560,0.10000000149011612
5561,0.09000000171363354
5562,0.09000000171363354
5563,0.10000000149011612
5564,0.10000000149011612
5565,0.10000000149011612
5566,0.09000000171363354
5567,0.09000000171363354
5568,0.10000000149011612
5569,0.09000000171363354
5570,0.10000000149011612
5571,0.10000000149011612
5572,0.10000000149011612
5573,0.10000000149011612
5574,0.10000000149011612
5575,0.10000000149011612
5576,0.10000000149011612
5577,0.09000000171363354
5578,0.09000000171363354
5579,0.10000000149011612
5580,0.09000000171363354
5581,0.10000000149011612
5582,0.10000000149011612
5583,0.09000000171363354
5584,0.10000000149011612
5585,0.09000000171363354
5586,0.10000000149011612
5587,0.10000000149011612
5588,0.10000000149011612
5589,0.09000000171363354
5590,0.09000000171363354
5591,0.10000000149011612
5592,0.09000000171363354
5593,0.09000000171363354
5594,0.09000000171363354
5595,0.09000000171363354
5596,0.09000000171363354
5597,0.09000000171363354
5598,0.09000000171363354
5599,0.09000000171363354
5600,0.09000000171363354
5601,0.10000000149011612
5602,0.10000000149011612
5603,0.10000000149011612
5604,0.09000000171363354
5605,0.09000000171363354
5606,0.09000000171363354
5607,0.09000000171363354
5608,0.10000000149011612
5609,0.10000000149011612
5610,0.09000000171363354
5611,0.09000000171363354
5612,0.09000000171363354
5613,0.09000000171363354
5614,0.10000000149011612
5615,0.09000000171363354
5616,0.10000000149011612
5617,0.10000000149011612
5618,0.10000000149011612
5619,0.10000000149011612
5620,0.09000000171363354
5621,0.09000000171363354
5622,0.09000000171363354
5623,0.10000000149011612
5624,0.10000000149011612
5625,0.10000000149011612
5626,0.10000000149011612
5627,0.09000000171363354
5628,0.09000000171363354
5629,0.09000000171363354
5630,0.09000000171363354
5631,0.10000000149011612
5632,0.10000000149011612
5633,0.09000000171363354
5634,0.09000000171363354
5635,0.09000000171363354
5636,0.09000000171363354
5637,0.10000000149011612
5638,0.10000000149011612
5639,0.09000000171363354
5640,0.09000000171363354
5641,0.10000000149011612
5642,0.10000000149011612
5643,0.10000000149011612
5644,0.09000000171363354
5645,0.09000000171363354
5646,0.09000000171363354
5647,0.10000000149011612
5648,0.10000000149011612
5649,0.10000000149011612
5650,0.09000000171363354
5651,0.10000000149011612
5652,0.10000000149011612
5653,0.10000000149011612
5654,0.09000000171363354
5655,0.10000000149011612
5656,0.10000000149011612
5657,0.10000000149011612
5658,0.09000000171363354
5659,0.10000000149011612
5660,0.10000000149011612
5661,0.10000000149011612
5662,0.10000000149011612
5663,0.10000000149011612
5664,0.10000000149011612
5665,0.09000000171363354
5666,0.10000000149011612
5667,0.09000000171363354
5668,0.10000000149011612
5669,0.09000000171363354
5670,0.10000000149011612
5671,0.09000000171363354
5672,0.10000000149011612
5673,0.10000000149011612
5674,0.09000000171363354
5675,0.10000000149011612
5676,0.10000000149011612
5677,0.10000000149011612
5678,0.09000000171363354
5679,0.09000000171363354
5680,0.09000000171363354
5681,0.09000000171363354
5682,0.10000000149011612
5683,0.09000000171363354
5684,0.09000000171363354
5685,0.10000000149011612
5686,0.09000000171363354
5687,0.10000000149011612
5688,0.09000000171363354
5689,0.10000000149011612
5690,0.09000000171363354
5691,0.10000000149011612
5692,0.10000000149011612
5693,0.10000000149011612
5694,0.10000000149011612
5695,0.09000000171363354
5696,0.09000000171363354
5697,0.09000000171363354
5698,0.09000000171363354
5699,0.09000000171363354
5700,0.10000000149011612
5701,0.09000000171363354
5702,0.10000000149011612
5703,0.0
5704,0.09000000171363354
5705,0.10000000149011612
5706,0.09000000171363354
5707,0.10000000149011612
5708,0.09000000171363354
5709,0.0
5710,0.10000000149011612
5711,0.09000000171363354
5712,0.10000000149011612
5713,0.09000000171363354
5714,0.09000000171363354
5715,0.09000000171363354
5716,0.10000000149011612
5717,0.09000000171363354
5718,0.09000000171363354
5719,0.09000000171363354
5720,0.09000000171363354
5721,0.10000000149011612
5722,0.10000000149011612
5723,0.10000000149011612
5724,0.09000000171363354
5725,0.10000000149011612
5726,0.09000000171363354
5727,0.09000000171363354
5728,0.10000000149011612
5729,0.09000000171363354
5730,0.09000000171363354
5731,0.10000000149011612
5732,0.10000000149011612
5733,0.09000000171363354
5734,0.10000000149011612
5735,0.09000000171363354
5736,0.09000000171363354
5737,0.10000000149011612
5738,0.09000000171363354
5739,0.10000000149011612
5740,0.09000000171363354
5741,0.09000000171363354
5742,0.10000000149011612
5743,0.10000000149011612
5744,0.09000000171363354
5745,0.10000000149011612
5746,0.09000000171363354
5747,0.09000000171363354
5748,0.09000000171363354
5749,0.09000000171363354
5750,0.10000000149011612
5751,0.09000000171363354
5752,0.09000000171363354
5753,0.10000000149011612
5754,0.10000000149011612
5755,0.09000000171363354
5756,0.10000000149011612
5757,0.09000000171363354
5758,0.09000000171363354
5759,0.09000000171363354
5760,0.09000000171363354
5761,0.10000000149011612
5762,0.10000000149011612
5763,0.09000000171363354
5764,0.10000000149011612
5765,0.09000000171363354
5766,0.09000000171363354
5767,0.09000000171363354
5768,0.10000000149011612
5769,0.10000000149011612
5770,0.10000000149011612
5771,0.09000000171363354
5772,0.09000000171363354
5773,0.10000000149011612
5774,0.09000000171363354
5775,0.09000000171363354
5776,0.09000000171363354
5777,0.09000000171363354
5778,0.10000000149011612
5779,0.10000000149011612
5780,0.09000000171363354
5781,0.09000000171363354
5782,0.09000000171363354
5783,0.10000000149011612
5784,0.09000000171363354
5785,0.10000000149011612
5786,0.09000000171363354
5787,0.10000000149011612
5788,0.10000000149011612
5789,0.10000000149011612
5790,0.10000000149011612
5791,0.10000000149011612
5792,0.09000000171363354
5793,0.09000000171363354
5794,0.10000000149011612
5795,0.10000000149011612
5796,0.09000000171363354
5797,0.10000000149011612
5798,0.09000000171363354
5799,0.09000000171363354
5800,0.09000000171363354
5801,0.10000000149011612
5802,0.10000000149011612
5803,0.09000000171363354
5804,0.09000000171363354
5805,0.10000000149011612
5806,0.09000000171363354
5807,0.10000000149011612
5808,0.09000000171363354
5809,0.09000000171363354
5810,0.09000000171363354
5811,0.09000000171363354
5812,0.09000000171363354
5813,0.09000000171363354
5814,0.09000000171363354
5815,0.0
5816,0.10000000149011612
5817,0.09000000171363354
5818,0.10000000149011612
